[2017-01-19 22:28:30,577]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-22 22:57:43,184]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-22 22:57:43,295]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-22 22:57:43,299]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-22 22:58:03,342]-[AWT-EventQueue-0] INFO  wycc  - 19
[2017-01-22 22:58:04,084]-[AWT-EventQueue-0] INFO  wycc  - 131
[2017-01-22 22:58:09,841]-[AWT-EventQueue-0] INFO  wycc  - TOTAL GLOBAL WYCC
[2017-01-22 22:58:27,080]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:35,113]-[AWT-EventQueue-0] INFO  wycc  - 67079.68759772876
[2017-01-22 22:58:39,622]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,623]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,623]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,623]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,624]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,624]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,624]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,624]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,627]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,627]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,627]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,627]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,628]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,628]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,628]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,628]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,629]-[AWT-EventQueue-0] INFO  wycc  - 33.198904109589044
[2017-01-22 22:58:39,629]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,629]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,629]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,630]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,630]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,630]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,630]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,630]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,631]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,631]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,631]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,631]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,635]-[AWT-EventQueue-0] INFO  wycc  - 9841.75
[2017-01-22 22:58:39,635]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,635]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,635]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,636]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,637]-[AWT-EventQueue-0] INFO  wycc  - 74780.360276136
[2017-01-22 22:58:39,639]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,639]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,640]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,641]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,641]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,641]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,641]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,642]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,642]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,642]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,642]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,642]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,643]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,643]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,643]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,643]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,643]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,644]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,644]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,644]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,644]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,644]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,644]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,645]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,645]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,645]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,645]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,645]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,647]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,647]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,647]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,647]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,648]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,648]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,648]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,649]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,649]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,649]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,649]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,651]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-22 22:58:39,651]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,652]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,652]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,653]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,653]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,653]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,653]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,654]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,654]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,654]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,654]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,654]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,654]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,655]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,655]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,655]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,655]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,655]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,655]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,656]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,656]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,656]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,656]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,656]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,656]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,657]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,657]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 22:58:39,657]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:39,759]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-22 23:05:39,846]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-22 23:05:39,847]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-22 23:05:45,230]-[AWT-EventQueue-0] INFO  wycc  - 19
[2017-01-22 23:05:45,230]-[AWT-EventQueue-0] INFO  wycc  - 131
[2017-01-22 23:05:45,237]-[AWT-EventQueue-0] INFO  wycc  - TOTAL GLOBAL WYCC
[2017-01-22 23:05:45,237]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,244]-[AWT-EventQueue-0] INFO  wycc  - 67079.68759772876
[2017-01-22 23:05:45,244]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,244]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,246]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,246]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,247]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,247]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,247]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,248]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,249]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,250]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,250]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,250]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,250]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,254]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,254]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,255]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,256]-[AWT-EventQueue-0] INFO  wycc  - 33.198904109589044
[2017-01-22 23:05:45,258]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,258]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,258]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,258]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,259]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,259]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,259]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,259]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,260]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,261]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,261]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,261]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,262]-[AWT-EventQueue-0] INFO  wycc  - 9841.75
[2017-01-22 23:05:45,262]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,263]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,263]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,263]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,264]-[AWT-EventQueue-0] INFO  wycc  - 74780.360276136
[2017-01-22 23:05:45,265]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,266]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,266]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,266]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,266]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,266]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,267]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,267]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,268]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,268]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,268]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,268]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,268]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,269]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,269]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,269]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,269]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,271]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,271]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,271]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,272]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,272]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,272]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,272]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,272]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,273]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,273]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,273]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,273]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,274]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,274]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,274]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,275]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,275]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,275]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,275]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,275]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,275]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,276]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,277]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-22 23:05:45,277]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,277]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,278]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,278]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,278]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,278]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,278]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,279]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,279]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,279]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,279]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,280]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,280]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,280]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,280]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,280]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,281]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 0
[2017-01-22 23:05:45,282]-[AWT-EventQueue-0] INFO  wycc  - 131
[2017-01-22 23:05:45,283]-[AWT-EventQueue-0] INFO  wycc  - Client:
[2017-01-22 23:05:45,283]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,283]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,283]-[AWT-EventQueue-0] INFO  wycc  - UVEA MARINE SERVICES
[2017-01-22 23:05:45,283]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,284]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,284]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,284]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,284]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,285]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,286]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,286]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,286]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,286]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,286]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,286]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,287]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,287]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,287]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,287]-[AWT-EventQueue-0] INFO  wycc  - TOTAL WYCC
[2017-01-22 23:05:45,287]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,287]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,288]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,290]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,291]-[AWT-EventQueue-0] INFO  wycc  - 271194.0258461545
[2017-01-22 23:05:45,291]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,292]-[AWT-EventQueue-0] INFO  wycc  - 27109.367163076804
[2017-01-22 23:05:45,293]-[AWT-EventQueue-0] INFO  wycc  - 265760.00990769215
[2017-01-22 23:05:45,295]-[AWT-EventQueue-0] INFO  wycc  - 239184.10891692172
[2017-01-22 23:05:45,296]-[AWT-EventQueue-0] INFO  wycc  - 248751.40927360236
[2017-01-22 23:05:45,297]-[AWT-EventQueue-0] INFO  wycc  - 8690.0
[2017-01-22 23:05:45,297]-[AWT-EventQueue-0] INFO  wycc  - 257441.3692736025
[2017-01-22 23:05:45,298]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,298]-[AWT-EventQueue-0] INFO  wycc  - 64889.33143334606
[2017-01-22 23:05:45,299]-[AWT-EventQueue-0] INFO  wycc  - 2190.356164383561
[2017-01-22 23:05:45,299]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,299]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,300]-[AWT-EventQueue-0] INFO  wycc  - 67079.68759772876
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,301]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,303]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,304]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,304]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,304]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,304]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,305]-[AWT-EventQueue-0] INFO  wycc  - 33.198904109589044
[2017-01-22 23:05:45,305]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,305]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,305]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 9841.75
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,306]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,307]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,307]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,307]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,307]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,307]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,308]-[AWT-EventQueue-0] INFO  wycc  - 2649.318859079997
[2017-01-22 23:05:45,308]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,308]-[AWT-EventQueue-0] INFO  wycc  - 2649.318859079997
[2017-01-22 23:05:45,308]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,308]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,309]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,309]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,309]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,309]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,309]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,309]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,310]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,310]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,310]-[AWT-EventQueue-0] INFO  wycc  - 19672.909549742417
[2017-01-22 23:05:45,310]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,310]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,311]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,312]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,312]-[AWT-EventQueue-0] INFO  wycc  - 18837.077723793427
[2017-01-22 23:05:45,313]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,313]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,313]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,313]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,313]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,313]-[AWT-EventQueue-0] INFO  wycc  - 
[2017-01-22 23:05:45,314]-[AWT-EventQueue-0] INFO  wycc  - 
